,portfolio_value,returns
2015-03-11 20:00:00+00:00,1009542.3789999997,0.0012949200119103388
2015-03-12 20:00:00+00:00,1004813.6859999992,-0.004683996529877832
2015-03-13 20:00:00+00:00,1006068.1909999992,0.0012484951364406527
2015-03-16 20:00:00+00:00,1001470.7359999989,-0.004569725035666439
2015-03-17 20:00:00+00:00,1001915.8599999988,0.0004444703015265006
2015-03-18 20:00:00+00:00,1008360.8299999989,0.006432645950928517
2015-03-19 20:00:00+00:00,1011189.5649999989,0.002805280526416265
2015-03-20 20:00:00+00:00,1015402.6869999989,0.0041665006699311835
2015-03-23 20:00:00+00:00,1008580.491999999,-0.006718708830834363
2015-03-24 20:00:00+00:00,1007582.3429999991,-0.0009896572538505843
2015-03-25 20:00:00+00:00,1022953.703999999,0.015255687147348151
2015-03-26 20:00:00+00:00,1019693.383999999,-0.0031871628082983383
2015-03-27 20:00:00+00:00,1019765.8369999989,7.105371196547416e-05
2015-03-30 20:00:00+00:00,1022701.2489999991,0.0028785157273318873
2015-03-31 20:00:00+00:00,1018538.9269999991,-0.004069929516630544
2015-04-01 20:00:00+00:00,1023189.6809999988,0.004566103343441208
2015-04-02 20:00:00+00:00,1027825.435999999,0.004530689749988159
2015-04-06 20:00:00+00:00,1045092.895999999,0.016799992873498093
2015-04-07 20:00:00+00:00,1048610.390999999,0.0033657247250102884
2015-04-08 20:00:00+00:00,1051833.818999999,0.0030739996739170827
2015-04-09 20:00:00+00:00,1064375.808999999,0.011923927310042215
2015-04-10 20:00:00+00:00,1073455.7739999993,0.008530788583527738
2015-04-13 20:00:00+00:00,1076934.5289999985,0.003240706402869664
2015-04-14 20:00:00+00:00,1083992.1079999984,0.006553396524998867
2015-04-15 20:00:00+00:00,1081732.5619999983,-0.002084467205364704
2015-04-16 20:00:00+00:00,1125640.7729999984,0.040590634452954744
2015-04-17 20:00:00+00:00,1133981.0489999983,0.007409358473904337
2015-04-20 20:00:00+00:00,1126918.194999998,-0.006228370400218619
2015-04-21 20:00:00+00:00,1123505.2549999983,-0.0030285605602452526
2015-04-22 20:00:00+00:00,1127828.5599999982,0.003848050537155645
2015-04-23 20:00:00+00:00,1127231.4899999981,-0.0005293978368484664
2015-04-24 20:00:00+00:00,1149850.2089999982,0.020065726694700636
2015-04-27 20:00:00+00:00,1154630.480999998,0.004157299761816002
2015-04-28 20:00:00+00:00,1149526.1059999983,-0.004420786636066376
2015-04-29 20:00:00+00:00,1157302.1149999981,0.0067645344976619
2015-04-30 20:00:00+00:00,1169331.0009999978,0.01039390306480148
2015-05-01 20:00:00+00:00,1151842.9189999984,-0.01495563017233259
2015-05-04 20:00:00+00:00,1149027.969999998,-0.0024438653514006203
2015-05-05 20:00:00+00:00,1163348.5159999984,0.01246318311990291
2015-05-06 20:00:00+00:00,1165839.246999998,0.002141001570675982
2015-05-07 20:00:00+00:00,1163679.1589999981,-0.0018528180497940916
2015-05-08 20:00:00+00:00,1163321.1149999984,-0.00030768274676962193
2015-05-11 20:00:00+00:00,1170702.0809999981,0.006344736551953556
2015-05-12 20:00:00+00:00,1172873.0039999976,0.0018543769890160267
2015-05-13 20:00:00+00:00,1175933.7169999976,0.0026095860247117297
2015-05-14 20:00:00+00:00,1170729.5849999979,-0.004425531749592482
2015-05-15 20:00:00+00:00,1173640.8449999974,0.0024867057579309737
2015-05-18 20:00:00+00:00,1173906.160999998,0.00022606234362987365
2015-05-19 20:00:00+00:00,1181254.0249999978,0.006259328253069629
2015-05-20 20:00:00+00:00,1181238.6109999975,-1.304884442643317e-05
2015-05-21 20:00:00+00:00,1176129.9919999975,-0.004324798522861495
2015-05-22 20:00:00+00:00,1174730.6489999976,-0.001189786001137727
2015-05-26 20:00:00+00:00,1179327.2559999977,0.003912902931334061
2015-05-27 20:00:00+00:00,1176422.6079999974,-0.002462970295329381
2015-05-28 20:00:00+00:00,1182260.6719999977,0.004962556788946193
2015-05-29 20:00:00+00:00,1181755.1269999975,-0.00042760874312519626
2015-06-01 20:00:00+00:00,1177521.2289999977,-0.0035827202296536687
2015-06-02 20:00:00+00:00,1185044.0359999978,0.006388680572993799
2015-06-03 20:00:00+00:00,1180517.5089999977,-0.0038197120634256843
2015-06-04 20:00:00+00:00,1185004.7539999976,0.003801082970638081
2015-06-05 20:00:00+00:00,1186026.6029999978,0.0008623163717704774
2015-06-08 20:00:00+00:00,1193140.6999999976,0.005998260900729413
2015-06-09 20:00:00+00:00,1202537.9979999976,0.007876102122742035
2015-06-10 20:00:00+00:00,1201808.2099999976,-0.0006068731310059361
2015-06-11 20:00:00+00:00,1197990.8279999965,-0.003176365386953983
2015-06-12 20:00:00+00:00,1192095.8319999967,-0.004920735503326945
2015-06-15 20:00:00+00:00,1182200.0289999966,-0.00830118077285591
2015-06-16 20:00:00+00:00,1183080.6859999967,0.000744930619520412
2015-06-17 20:00:00+00:00,1181506.0719999964,-0.0013309438812023622
2015-06-18 20:00:00+00:00,1181459.0069999967,-3.98347508447916e-05
2015-06-19 20:00:00+00:00,1175764.3339999968,-0.0048200343526604295
2015-06-22 20:00:00+00:00,1135692.225999997,-0.03408175162421612
2015-06-23 20:00:00+00:00,1135647.2919999966,-3.956529680460008e-05
2015-06-24 20:00:00+00:00,1135235.4899999967,-0.00036261434593365394
2015-06-25 20:00:00+00:00,1148032.3339999968,0.01127241362054332
2015-06-26 20:00:00+00:00,1147869.0399999968,-0.0001422381540693296
2015-06-29 20:00:00+00:00,1162108.719999997,0.012405317596160703
2015-06-30 20:00:00+00:00,1159519.290999997,-0.0022282157903436017
2015-07-01 20:00:00+00:00,1172377.3539999966,0.011089132453251827
2015-07-02 20:00:00+00:00,1165918.3549999965,-0.005509317437736971
2015-07-06 20:00:00+00:00,1165320.6339999966,-0.0005126611116778035
2015-07-07 20:00:00+00:00,1165227.2669999965,-8.012129647061439e-05
2015-07-08 20:00:00+00:00,1183280.3449999965,0.015493181897879627
2015-07-09 20:00:00+00:00,1181664.6789999963,-0.0013654126909377062
2015-07-10 20:00:00+00:00,1163096.5709999967,-0.015713516981579856
2015-07-13 20:00:00+00:00,1161995.736999996,-0.0009464682705188077
2015-07-14 20:00:00+00:00,1143130.3669999964,-0.016235317737658517
2015-07-15 20:00:00+00:00,1154290.2209999957,0.009762538308982993
2015-07-16 20:00:00+00:00,1154391.772999996,8.797787432723858e-05
2015-07-17 20:00:00+00:00,1192876.8429999962,0.033337962813080546
2015-07-20 20:00:00+00:00,1200756.9539999962,0.00660597197962387
2015-07-21 20:00:00+00:00,1201576.735999996,0.0006827210096673753
2015-07-22 20:00:00+00:00,1212220.9909999962,0.008858572807787901
2015-07-23 20:00:00+00:00,1189432.194999996,-0.01879920919468736
2015-07-24 20:00:00+00:00,1188276.303999996,-0.0009718006666197265
2015-07-27 20:00:00+00:00,1208719.9199999962,0.017204429585259362
2015-07-28 20:00:00+00:00,1177507.411999996,-0.025822779523646977
2015-07-29 20:00:00+00:00,1174419.3279999958,-0.002622560137226837
2015-07-30 20:00:00+00:00,1189424.3969999957,0.01277658553657579
2015-07-31 20:00:00+00:00,1206732.6709999961,0.014551806776164966
2015-08-03 20:00:00+00:00,1213937.9269999962,0.0059708800243463145
2015-08-04 20:00:00+00:00,1228859.4879999962,0.012291864903566818
2015-08-05 20:00:00+00:00,1249173.771999996,0.016531006350499755
2015-08-06 20:00:00+00:00,1246238.4809999962,-0.00234978596716795
2015-08-07 20:00:00+00:00,1242958.7979999958,-0.0026316656482704426
2015-08-10 20:00:00+00:00,1214962.4619999959,-0.022523945319062766
2015-08-11 20:00:00+00:00,1231969.7199999948,0.013998175690138392
2015-08-12 20:00:00+00:00,1220576.7319999947,-0.0092477824860826
2015-08-13 20:00:00+00:00,1237714.951999995,0.014041083653887121
2015-08-14 20:00:00+00:00,1233439.229999995,-0.0034545288421140574
2015-08-17 20:00:00+00:00,1239165.242999995,0.004642314644070389
2015-08-18 20:00:00+00:00,1245925.5099999947,0.0054555008205630084
2015-08-19 20:00:00+00:00,1258917.492999995,0.010427576043450903
2015-08-20 20:00:00+00:00,1269680.4489999947,0.008549373616496325
2015-08-21 20:00:00+00:00,1268899.4989999947,-0.0006150760221715901
2015-08-24 20:00:00+00:00,1294133.784999995,0.019886749123856573
2015-08-25 20:00:00+00:00,1274232.2299999949,-0.015378282547503508
2015-08-26 20:00:00+00:00,1286527.1389999948,0.009648876170711862
2015-08-27 20:00:00+00:00,1252502.929999995,-0.026446553647089366
2015-08-28 20:00:00+00:00,1236794.7139999948,-0.01254146048185334
2015-08-31 20:00:00+00:00,1225001.5239999949,-0.009535284931691534
2015-09-01 20:00:00+00:00,1240124.9009999947,0.012345598518618495
2015-09-02 20:00:00+00:00,1239439.016999995,-0.0005530765485366462
2015-09-03 20:00:00+00:00,1253829.1689999946,0.011610213816594328
2015-09-04 20:00:00+00:00,1250453.983999995,-0.002691901802453378
2015-09-08 20:00:00+00:00,1253397.1619999947,0.002353687570801233
2015-09-09 20:00:00+00:00,1246262.599999995,-0.005692179794483776
2015-09-10 20:00:00+00:00,1228646.572999994,-0.014135084371464823
2015-09-11 20:00:00+00:00,1238530.9999999942,0.008044971773994547
2015-09-14 20:00:00+00:00,1243969.1509999943,0.004390807335464375
2015-09-15 20:00:00+00:00,1248427.1379999937,0.003583679704931564
2015-09-16 20:00:00+00:00,1221028.6349999944,-0.021946417348706615
2015-09-17 20:00:00+00:00,1217409.1569999943,-0.0029642859276597378
2015-09-18 20:00:00+00:00,1237795.1999999941,0.01674543261218453
2015-09-21 20:00:00+00:00,1230071.710999994,-0.006239714776725802
2015-09-22 20:00:00+00:00,1228856.9019999942,-0.0009875920152755402
2015-09-23 20:00:00+00:00,1251650.8209999944,0.01854887982718134
2015-09-24 20:00:00+00:00,1245640.550999994,-0.004801874371958337
2015-09-25 20:00:00+00:00,1249930.096999994,0.003443646721806193
2015-09-28 20:00:00+00:00,1264698.9799999944,0.011815767166058144
2015-09-29 20:00:00+00:00,1263172.6999999944,-0.0012068326330112455
2015-09-30 20:00:00+00:00,1255445.3269999942,-0.006117431923600258
2015-10-01 20:00:00+00:00,1251259.953999994,-0.00333377560136483
2015-10-02 20:00:00+00:00,1211205.3019999939,-0.0320114552311489
2015-10-05 20:00:00+00:00,1194746.566999994,-0.013588724366399685
2015-10-06 20:00:00+00:00,1144622.5489999943,-0.04195368238291819
2015-10-07 20:00:00+00:00,1129449.8699999945,-0.013255617769591721
2015-10-08 20:00:00+00:00,1116355.0409999944,-0.011593988673441746
2015-10-09 20:00:00+00:00,1120556.4539999939,0.003763509677204402
2015-10-12 20:00:00+00:00,1141836.567999994,0.01899066657823223
2015-10-13 20:00:00+00:00,1148715.7139999939,0.006024632765133209
2015-10-14 20:00:00+00:00,1144779.151999994,-0.003426924479245086
2015-10-15 20:00:00+00:00,1133669.2669999937,-0.009704828202532045
2015-10-16 20:00:00+00:00,1135159.1509999938,0.001314213980540213
2015-10-19 20:00:00+00:00,1167045.807999994,0.02809003210863459
2015-10-20 20:00:00+00:00,1154925.185999994,-0.01038572943488092
2015-10-21 20:00:00+00:00,1166584.6189999937,0.010095401105920443
2015-10-22 20:00:00+00:00,1180431.0979999937,0.011869245294755748
2015-10-23 20:00:00+00:00,1189828.3649999937,0.007960877187937365
2015-10-26 20:00:00+00:00,1220649.653999994,0.025903979016335343
2015-10-27 20:00:00+00:00,1232457.841999994,0.009673691350589486
2015-10-28 20:00:00+00:00,1218880.796999994,-0.011016234825499183
2015-10-29 20:00:00+00:00,1205372.2689999938,-0.011082731004744883
2015-10-30 20:00:00+00:00,1200009.6499999939,-0.004448931784741261
2015-11-02 21:00:00+00:00,1182255.9559999937,-0.014794626026549351
2015-11-03 21:00:00+00:00,1157623.7629999937,-0.02083490709011926
2015-11-04 21:00:00+00:00,1183173.537999994,0.02207087986323608
2015-11-05 21:00:00+00:00,1195120.2679999939,0.010097191676712525
2015-11-06 21:00:00+00:00,1205263.2069999937,0.008486960912288621
2015-11-09 21:00:00+00:00,1212584.4029999932,0.0060743545123413956
2015-11-10 21:00:00+00:00,1213417.9659999933,0.0006874267869005912
2015-11-11 21:00:00+00:00,1206682.439999993,-0.005550870506890515
2015-11-12 21:00:00+00:00,1219334.366999993,0.010484885319123505
2015-11-13 21:00:00+00:00,1207615.636999993,-0.009610760031994126
2015-11-16 21:00:00+00:00,1199588.860999993,-0.006646797005660177
2015-11-17 21:00:00+00:00,1211778.7479999932,0.010161720733083968
2015-11-18 21:00:00+00:00,1196775.6549999928,-0.012381049778899311
2015-11-19 21:00:00+00:00,1207895.6899999927,0.009291662103537712
2015-11-20 21:00:00+00:00,1192286.761999993,-0.012922413855123493
2015-11-23 21:00:00+00:00,1189918.589999993,-0.0019862436416112628
2015-11-24 21:00:00+00:00,1194013.5879999932,0.0034414102228625953
2015-11-25 21:00:00+00:00,1207488.688999993,0.011285550797266009
2015-11-27 18:00:00+00:00,1205861.086999993,-0.0013479231853905649
2015-11-30 21:00:00+00:00,1205429.7229999932,-0.00035772279630730264
2015-12-01 21:00:00+00:00,1218638.4409999927,0.010957684009256452
2015-12-02 21:00:00+00:00,1233781.7889999931,0.012426448641792431
2015-12-03 21:00:00+00:00,1252295.325999993,0.015005519748354734
2015-12-04 21:00:00+00:00,1257816.901999993,0.004409164424207246
2015-12-07 21:00:00+00:00,1268350.924999993,0.008374846118898827
2015-12-08 21:00:00+00:00,1271134.9139999931,0.0021949674535066688
2015-12-09 21:00:00+00:00,1281009.850999992,0.007768598668197013
2015-12-10 21:00:00+00:00,1292296.2349999922,0.008810536461674845
2015-12-11 21:00:00+00:00,1294922.8279999925,0.0020325006982631066
2015-12-14 21:00:00+00:00,1290493.1969999922,-0.0034207683301419323
2015-12-15 21:00:00+00:00,1280075.4239999922,-0.00807270663977
2015-12-16 21:00:00+00:00,1296479.3339999923,0.012814799575435298
2015-12-17 21:00:00+00:00,1303790.9579999924,0.005639599342815327
2015-12-18 21:00:00+00:00,1306052.5649999923,0.0017346392733610383
2015-12-21 21:00:00+00:00,1307949.7389999924,0.0014526015650833113
2015-12-22 21:00:00+00:00,1305130.9589999919,-0.0021551133930847177
2015-12-23 21:00:00+00:00,1283205.2009999922,-0.016799661251465037
2015-12-24 18:00:00+00:00,1283205.2009999922,0.00765381249417163
2015-12-28 21:00:00+00:00,1304100.8559999922,0.008564590155114127
2015-12-29 21:00:00+00:00,1311391.4999999923,0.0055905522693715515
2015-12-30 21:00:00+00:00,1321717.5019999922,0.007874080318501342
2015-12-31 21:00:00+00:00,1314420.1129999922,-0.005521141234006266
2016-01-04 21:00:00+00:00,1298680.4649999922,-0.011974594609691636
2016-01-05 21:00:00+00:00,1303628.871999992,0.0038103345151956347
2016-01-06 21:00:00+00:00,1307097.7489999922,0.0026609390713157044
2016-01-07 21:00:00+00:00,1318108.7629999924,0.008424017261466688
2016-01-08 21:00:00+00:00,1311387.3839999922,-0.005099259779369425
2016-01-11 21:00:00+00:00,1336588.5039999923,0.01921714384893014
2016-01-12 21:00:00+00:00,1335917.2519999917,-0.0005022129084543137
2016-01-13 21:00:00+00:00,1365019.5179999918,0.021784482501765234
2016-01-14 21:00:00+00:00,1304265.7959999915,-0.04450758483586803
2016-01-15 21:00:00+00:00,1314107.5779999914,0.007545840755912803
2016-01-19 21:00:00+00:00,1354946.2989999917,0.031077152041201206
2016-01-20 21:00:00+00:00,1368794.2769999916,0.010220315011908898
2016-01-21 21:00:00+00:00,1350364.4999999914,-0.013464241712343394
2016-01-22 21:00:00+00:00,1293406.0609999916,-0.04218004768342176
2016-01-25 21:00:00+00:00,1322375.4659999919,0.02239776499702084
2016-01-26 21:00:00+00:00,1289913.6779999915,-0.024548087010562103
2016-01-27 21:00:00+00:00,1283800.7919999918,-0.004738988433301783
2016-01-28 21:00:00+00:00,1260255.4369999915,-0.01834034933357509
2016-01-29 21:00:00+00:00,1252214.5979999914,-0.006380324784903246
2016-02-01 21:00:00+00:00,1281297.584999991,0.023225241940519226
2016-02-02 21:00:00+00:00,1310890.9779999915,0.02309642455152261
2016-02-03 21:00:00+00:00,1284791.4509999915,-0.019909761710176443
2016-02-04 21:00:00+00:00,1275741.0399999914,-0.007044264649298415
2016-02-05 21:00:00+00:00,1285449.9299999918,0.007610392466483873
2016-02-08 21:00:00+00:00,1318002.8279999914,0.02532412756053426
2016-02-09 21:00:00+00:00,1323196.1679999914,0.003940310210017284
2016-02-10 21:00:00+00:00,1335179.4319999916,0.00905630192242235
2016-02-11 21:00:00+00:00,1339739.392999991,0.003415242094591653
2016-02-12 21:00:00+00:00,1345525.3009999911,0.004318681700508975
2016-02-16 21:00:00+00:00,1357066.6629999913,0.008577588241129863
2016-02-17 21:00:00+00:00,1356501.5449999915,-0.000416426116275459
2016-02-18 21:00:00+00:00,1359807.9219999916,0.002437429586562123
2016-02-19 21:00:00+00:00,1353424.1219999914,-0.00469463362929301
2016-02-22 21:00:00+00:00,1354744.7559999914,0.0009757724711221272
2016-02-23 21:00:00+00:00,1346433.8579999914,-0.006134659656877872
2016-02-24 21:00:00+00:00,1342089.9879999913,-0.0032262037783663544
2016-02-25 21:00:00+00:00,1328206.9979999913,-0.01034430636107242
2016-02-26 21:00:00+00:00,1352476.1269999915,0.018272098427838834
2016-02-29 21:00:00+00:00,1359764.4949999915,0.0053889069496309006
2016-03-01 21:00:00+00:00,1378781.6299999915,0.013985609324208781
2016-03-02 21:00:00+00:00,1382326.1169999912,0.002570738485977442
2016-03-03 21:00:00+00:00,1387741.4209999912,0.003917529976032341
2016-03-04 21:00:00+00:00,1402030.9159999911,0.010296943496651556
2016-03-07 21:00:00+00:00,1402039.8599999915,6.37931724489782e-06
2016-03-08 21:00:00+00:00,1382550.9459999914,-0.013900399379515593
2016-03-09 21:00:00+00:00,1373490.8999999913,-0.006553137174592161
2016-03-10 21:00:00+00:00,1373063.3669999912,-0.0003112747234074176
2016-03-11 21:00:00+00:00,1378726.6839999915,0.0041245853149327605
2016-03-14 20:00:00+00:00,1378196.4949999913,-0.0003845497488030869
2016-03-15 20:00:00+00:00,1379715.5109999909,0.001102176652973963
2016-03-16 20:00:00+00:00,1391408.809999991,0.00847515223738049
2016-03-17 20:00:00+00:00,1405441.7849999913,0.010085443544087136
2016-03-18 20:00:00+00:00,1398042.1889999912,-0.005264960867803037
2016-03-21 20:00:00+00:00,1402617.6199999915,0.0032727417212445875
2016-03-22 20:00:00+00:00,1408279.4979999913,0.004036651129478708
2016-03-23 20:00:00+00:00,1398653.7589999912,-0.006835105540960007
2016-03-24 20:00:00+00:00,1406187.262999991,0.005386253711129996
2016-03-28 20:00:00+00:00,1406024.0609999914,-0.00011605993333441145
2016-03-29 20:00:00+00:00,1416150.2359999912,0.007201992683395497
2016-03-30 20:00:00+00:00,1412442.5539999912,-0.0026181417096484694
2016-03-31 20:00:00+00:00,1401841.3139999914,-0.0075056079059480085
2016-04-01 20:00:00+00:00,1404604.6349999914,0.0019712081334763987
2016-04-04 20:00:00+00:00,1401636.9079999912,-0.0021128557645690993
2016-04-05 20:00:00+00:00,1405873.1499999913,0.0030223533468769492
2016-04-06 20:00:00+00:00,1391323.3239999907,-0.010349316366132011
2016-04-07 20:00:00+00:00,1410024.422999991,0.013441231579612634
2016-04-08 20:00:00+00:00,1404319.2809999916,-0.004046129915864283
2016-04-11 20:00:00+00:00,1412311.908999991,0.00569146070137827
2016-04-12 20:00:00+00:00,1399915.8609999914,-0.008777131964267548
2016-04-13 20:00:00+00:00,1393369.9169999906,-0.004675955307288926
2016-04-14 20:00:00+00:00,1379366.4109999908,-0.010050099280276004
2016-04-15 20:00:00+00:00,1378174.9529999904,-0.0008637719394199994
2016-04-18 20:00:00+00:00,1388133.9569999906,0.007226226233702393
2016-04-19 20:00:00+00:00,1390629.7999999905,0.0017979842560684745
2016-04-20 20:00:00+00:00,1362119.8389999904,-0.020501474224125182
2016-04-21 20:00:00+00:00,1363855.141999991,0.0012739723409906922
2016-04-22 20:00:00+00:00,1364109.6499999908,0.0001866092608828751
2016-04-25 20:00:00+00:00,1365259.8279999907,0.0008431712216094844
2016-04-26 20:00:00+00:00,1369053.6679999905,0.002778841010474542
2016-04-27 20:00:00+00:00,1368576.9769999906,-0.0003481901485251626
2016-04-28 20:00:00+00:00,1377927.3519999909,0.00683218785434847
2016-04-29 20:00:00+00:00,1400163.5229999907,0.01613740446310552
2016-05-02 20:00:00+00:00,1388861.1229999906,-0.008072200006884689
2016-05-03 20:00:00+00:00,1368923.5759999908,-0.014355320823534856
2016-05-04 20:00:00+00:00,1370149.6199999906,0.0008956263311514778
2016-05-05 20:00:00+00:00,1374615.586999991,0.0032594739543849727
2016-05-06 20:00:00+00:00,1370989.0359999905,-0.002638229214259935
2016-05-09 20:00:00+00:00,1361030.2669999907,-0.007263930446194999
2016-05-10 20:00:00+00:00,1361495.4859999907,0.00034181385328446723
2016-05-11 20:00:00+00:00,1377768.2869999907,0.011952152002948413
2016-05-12 20:00:00+00:00,1366390.30399999,-0.008258270354571495
2016-05-13 20:00:00+00:00,1361762.44299999,-0.0033869246484349302
2016-05-16 20:00:00+00:00,1378525.9989999903,0.01231019116893095
2016-05-17 20:00:00+00:00,1412750.4319999896,0.02482683172085709
2016-05-18 20:00:00+00:00,1399644.51399999,-0.009276881254565161
2016-05-19 20:00:00+00:00,1411844.3839999898,0.008716406114531505
2016-05-20 20:00:00+00:00,1425913.1729999902,0.009964829806625719
2016-05-23 20:00:00+00:00,1425589.4629999897,-0.0002270194329710984
2016-05-24 20:00:00+00:00,1417998.3049999897,-0.005324925721620688
2016-05-25 20:00:00+00:00,1443960.2689999898,0.01830888225215488
2016-05-26 20:00:00+00:00,1442182.7019999903,-0.0012310359489534628
2016-05-27 20:00:00+00:00,1441998.12199999,-0.00012798655797530145
2016-05-31 20:00:00+00:00,1436303.6299999899,-0.003949028721412007
2016-06-01 20:00:00+00:00,1427277.57499999,-0.006284224875209854
2016-06-02 20:00:00+00:00,1416252.6529999897,-0.007724441407271687
2016-06-03 20:00:00+00:00,1419977.8529999899,0.002630321639369493
2016-06-06 20:00:00+00:00,1447739.3799999899,0.01955067604846672
2016-06-07 20:00:00+00:00,1467037.5539999898,0.013329867424066277
2016-06-08 20:00:00+00:00,1461503.1169999898,-0.0037725257849806626
2016-06-09 20:00:00+00:00,1442753.76399999,-0.012828814924792264
2016-06-10 20:00:00+00:00,1411617.82499999,-0.02158090990778394
2016-06-13 20:00:00+00:00,1411111.367999989,-0.0003587777024569583
2016-06-14 20:00:00+00:00,1409095.0649999888,-0.0014288758816095593
2016-06-15 20:00:00+00:00,1407297.3399999891,-0.0012758010759194027
2016-06-16 20:00:00+00:00,1409251.028999989,0.0013882560170259683
2016-06-17 20:00:00+00:00,1423270.2489999891,0.009947993445815095
2016-06-20 20:00:00+00:00,1416619.310999989,-0.004672997278396651
2016-06-21 20:00:00+00:00,1406317.8019999894,-0.007271896493298402
2016-06-22 20:00:00+00:00,1405654.0959999894,-0.0004719459563522488
2016-06-23 20:00:00+00:00,1419828.4619999889,0.010083822215106064
2016-06-24 20:00:00+00:00,1410189.8729999894,-0.006788558799858402
2016-06-27 20:00:00+00:00,1397712.305999989,-0.008848146791365252
2016-06-28 20:00:00+00:00,1408531.466999989,0.007740620837032308
2016-06-29 20:00:00+00:00,1424234.9509999892,0.011148834348335024
2016-06-30 20:00:00+00:00,1423486.8669999887,-0.0005252532241785124
2016-07-01 20:00:00+00:00,1422557.8069999886,-0.0006526649606245494
2016-07-05 20:00:00+00:00,1401209.4619999889,-0.01500701405239957
2016-07-06 20:00:00+00:00,1406696.3799999892,0.003915844239424926
2016-07-07 20:00:00+00:00,1390927.627999989,-0.011209776483536715
2016-07-08 20:00:00+00:00,1389378.743999989,-0.0011135618912301304
2016-07-11 20:00:00+00:00,1388738.951999989,-0.0004604878279322877
2016-07-12 20:00:00+00:00,1400142.8499999892,0.008211693049710034
2016-07-13 20:00:00+00:00,1387424.352999988,-0.009083713851055442
2016-07-14 20:00:00+00:00,1392157.1569999885,0.0034112158906298706
2016-07-15 20:00:00+00:00,1386033.2969999884,-0.004398828084321016
2016-07-18 20:00:00+00:00,1386983.5019999885,0.0006855571233799207
2016-07-19 20:00:00+00:00,1371034.9949999887,-0.011498699859805561
2016-07-20 20:00:00+00:00,1379461.7539999883,0.006146275646304433
2016-07-21 20:00:00+00:00,1401392.4979999885,0.015898044245451715
2016-07-22 20:00:00+00:00,1405843.9039999887,0.0031764163190206585
2016-07-25 20:00:00+00:00,1390439.9519999882,-0.010957085602585237
2016-07-26 20:00:00+00:00,1413393.4459999884,0.016508080026745642
2016-07-27 20:00:00+00:00,1415040.5469999886,0.001165352085551019
2016-07-28 20:00:00+00:00,1411664.9139999885,-0.0023855380025378237
2016-07-29 20:00:00+00:00,1415544.7909999886,0.0027484404843685084
2016-08-01 20:00:00+00:00,1393764.7939999881,-0.015386300128740094
2016-08-02 20:00:00+00:00,1400042.5589999885,0.004504178199238096
2016-08-03 20:00:00+00:00,1419618.6999999885,0.013982532798133551
2016-08-04 20:00:00+00:00,1420831.4369999885,0.0008542695302617975
2016-08-05 20:00:00+00:00,1423504.6189999883,0.0018814209274846672
